Wall time,Step,Value
1597831293.433992,80,0.03920188918709755
1597831300.208358,81,0.054995983839035034
1597831307.132283,82,0.05076811462640762
1597831314.092625,83,0.04769222065806389
1597831321.009614,84,0.05152048170566559
1597831327.827362,85,0.04413283243775368
1597831334.556167,86,0.040491245687007904
1597831341.426251,87,0.03923327475786209
1597831348.458226,88,0.04910413548350334
1597831355.207073,89,0.04960060119628906
1597831362.038261,90,0.04068206250667572
1597831368.794664,91,0.049824558198451996
1597831375.561864,92,0.04329141229391098
1597831382.256294,93,0.04370545223355293
1597831388.973346,94,0.042414698749780655
1597831395.717639,95,0.04552935063838959
1597831402.443157,96,0.05418030917644501
1597831409.152518,97,0.0497070774435997
1597831415.869014,98,0.04639274254441261
1597831422.593895,99,0.04235070198774338
1597831429.352811,100,0.040245868265628815
1597831436.120535,101,0.07317090779542923
1597831442.869145,102,0.13919886946678162
1597831449.622256,103,0.06207229569554329
1597831456.375101,104,0.04479603096842766
1597831463.123846,105,0.04508979618549347
1597831469.808313,106,0.04309950768947601
1597831476.582971,107,0.045339491218328476
1597831483.321717,108,0.03727634251117706
1597831490.060828,109,0.04482380300760269
1597831496.780385,110,0.04180401563644409
1597831503.518916,111,0.04276334494352341
1597831510.264291,112,0.04594249650835991
1597831517.018847,113,0.04834495112299919
1597831523.792287,114,0.04412918910384178
1597831530.508566,115,0.03918337821960449
1597831537.295786,116,0.03532497212290764
1597831544.031363,117,0.03496727719902992
1597831550.776551,118,0.04164035990834236
1597831557.548793,119,0.04409640654921532
1597831565.133867,120,0.03918834030628204
1597831572.312301,121,0.03747459128499031
1597831579.049161,122,0.049258098006248474
1597831585.731039,123,0.08693309128284454
1597831592.443356,124,0.045545656234025955
1597831599.15007,125,0.05079639330506325
1597831605.879585,126,0.037871431559324265
1597831612.586902,127,0.04116325080394745
1597831619.275956,128,0.037008050829172134
1597831626.03863,129,0.03404214605689049
1597831632.807543,130,0.03491043671965599
1597831639.496442,131,0.032296113669872284
1597831646.202645,132,0.033321164548397064
1597831652.927576,133,0.037360358983278275
1597831659.684025,134,0.035933803766965866
1597831666.401531,135,0.04103481397032738
1597831673.244953,136,0.03916113078594208
1597831680.121023,137,0.03401845693588257
1597831686.864627,138,0.03742876648902893
1597831693.636281,139,0.06940300017595291
1597831700.324772,140,0.04150550439953804
1597831707.047014,141,0.03140701726078987
1597831713.778823,142,0.03879077360033989
1597831720.472635,143,0.034328561276197433
1597831727.222553,144,0.033219486474990845
1597831733.957295,145,0.03265741840004921
1597831740.721555,146,0.03858734294772148
1597831747.416091,147,0.03253794461488724
1597831754.194258,148,0.04280995577573776
1597831760.893003,149,0.032558709383010864
1597831767.789151,150,0.03307662904262543
1597831774.498928,151,0.040310077369213104
1597831781.239002,152,0.04353681206703186
1597831787.946727,153,0.040489643812179565
1597831794.659503,154,0.03648507595062256
1597831802.145626,155,0.043226175010204315
1597831809.547345,156,0.06662151962518692
1597831816.936242,157,0.07098616659641266
1597831824.103147,158,0.035195089876651764
1597831831.213893,159,0.03399286046624184
1597831837.986431,160,0.03623787313699722
1597831844.941498,161,0.04348789528012276
1597831851.733803,162,0.035004064440727234
1597831858.548736,163,0.03557416796684265
1597831865.511988,164,0.04127247631549835
1597831872.542335,165,0.03666247799992561
1597831879.937447,166,0.03856714069843292
